Code,dnds,Gene,Species,Mutualist,Pair,Transition
Calliandra_eriophylla,0.262214,OG0020345,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.262214,OG0020345,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.262214,OG0020345,Mimosa_grahamii,F,a,loss
Senna_occidentalis,0.63556,OG0020345,Senna_occidentalis,F,d,gain
Senna_barclayana,0.262214,OG0020345,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.63556,OG0020345,Senna_didymobotrya,F,e,gain
Senna_italica,0.63556,OG0020345,Senna_italica,M,e,gain
Dalea_mollis1,0.262214,OG0020345,Dalea_mollis,F,b,loss
Dalea_mollissima,0.262214,OG0020345,Dalea_mollissima,M,b,loss
Peltophorum_africanum,0.63556,OG0020345,Peltophorum_africanum,M,f,gain
Mimosa_grahamii,0.24409,OG0020348,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.24409,OG0020348,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.24409,OG0020348,Calliandra_humilis,F,c,loss
Senna_italica,0.440801,OG0020348,Senna_italica,M,e,gain
Senna_didymobotrya,0.440801,OG0020348,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.24409,OG0020348,Senna_barclayana,M,d,gain
Senna_occidentalis,0.440801,OG0020348,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.440801,OG0020348,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.440801,OG0020348,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.24409,OG0020348,Dalea_mollis,F,b,loss
Dalea_mollissima,0.24409,OG0020348,Dalea_mollissima,M,b,loss
Mimosa_aculeaticarpa,0.24409,OG0020348,Mimosa_aculeaticarpa,M,a,loss
Dalea_mollis1,0.28484,OG0020349,Dalea_mollis,F,b,loss
Senna_barclayana,0.28484,OG0020349,Senna_barclayana,M,d,gain
Senna_occidentalis,0.406602,OG0020349,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.406602,OG0020349,Senna_didymobotrya,F,e,gain
Senna_italica,0.406602,OG0020349,Senna_italica,M,e,gain
Calliandra_eriophylla,0.28484,OG0020349,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.28484,OG0020349,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.28484,OG0020349,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.28484,OG0020349,Mimosa_grahamii,F,a,loss
Peltophorum_africanum,0.406602,OG0020349,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.406602,OG0020349,Peltophorum_dubium,F,f,gain
Dalea_mollissima,0.28484,OG0020349,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.186416,OG0020350,Dalea_mollis,F,b,loss
Peltophorum_africanum,0.118404,OG0020350,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.118404,OG0020350,Peltophorum_dubium,F,f,gain
Calliandra_eriophylla,0.186416,OG0020350,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.186416,OG0020350,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.186416,OG0020350,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.186416,OG0020350,Mimosa_grahamii,F,a,loss
Senna_barclayana,0.186416,OG0020350,Senna_barclayana,M,d,gain
Senna_occidentalis,0.118404,OG0020350,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.118404,OG0020350,Senna_didymobotrya,F,e,gain
Senna_italica,0.118404,OG0020350,Senna_italica,M,e,gain
Dalea_mollissima,0.186416,OG0020350,Dalea_mollissima,M,b,loss
Calliandra_eriophylla,0.308049,OG0020351,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.308049,OG0020351,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.308049,OG0020351,Mimosa_grahamii,F,a,loss
Peltophorum_africanum,0.120081,OG0020351,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.120081,OG0020351,Peltophorum_dubium,F,f,gain
Dalea_mollis1,0.308049,OG0020351,Dalea_mollis,F,b,loss
Dalea_mollissima,0.308049,OG0020351,Dalea_mollissima,M,b,loss
Senna_didymobotrya,0.120081,OG0020351,Senna_didymobotrya,F,e,gain
Senna_italica,0.120081,OG0020351,Senna_italica,M,e,gain
Senna_barclayana,0.308049,OG0020351,Senna_barclayana,M,d,gain
Senna_occidentalis,0.120081,OG0020351,Senna_occidentalis,F,d,gain
Calliandra_humilis,0.308049,OG0020351,Calliandra_humilis,F,c,loss
Calliandra_eriophylla,0.216595,OG0020353,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.216595,OG0020353,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.216595,OG0020353,Mimosa_grahamii,F,a,loss
Peltophorum_africanum,0.0690592,OG0020353,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.0690592,OG0020353,Peltophorum_dubium,F,f,gain
Dalea_mollis1,0.216595,OG0020353,Dalea_mollis,F,b,loss
Dalea_mollissima,0.216595,OG0020353,Dalea_mollissima,M,b,loss
Senna_barclayana,0.216595,OG0020353,Senna_barclayana,M,d,gain
Senna_occidentalis,0.0690592,OG0020353,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.0690592,OG0020353,Senna_didymobotrya,F,e,gain
Senna_italica,0.0690592,OG0020353,Senna_italica,M,e,gain
Calliandra_humilis,0.216595,OG0020353,Calliandra_humilis,F,c,loss
Mimosa_grahamii,0.254838,OG0020355,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.254838,OG0020355,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.254838,OG0020355,Calliandra_humilis,F,c,loss
Senna_italica,0.370144,OG0020355,Senna_italica,M,e,gain
Senna_didymobotrya,0.370144,OG0020355,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.254838,OG0020355,Senna_barclayana,M,d,gain
Senna_occidentalis,0.370144,OG0020355,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.370144,OG0020355,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.370144,OG0020355,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.254838,OG0020355,Dalea_mollis,F,b,loss
Dalea_mollissima,0.254838,OG0020355,Dalea_mollissima,M,b,loss
Mimosa_aculeaticarpa,0.254838,OG0020355,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.18969,OG0020358,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.18969,OG0020358,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.18969,OG0020358,Mimosa_grahamii,F,a,loss
Peltophorum_africanum,0.113821,OG0020358,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.113821,OG0020358,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.18969,OG0020358,Senna_barclayana,M,d,gain
Senna_occidentalis,0.113821,OG0020358,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.113821,OG0020358,Senna_didymobotrya,F,e,gain
Senna_italica,0.113821,OG0020358,Senna_italica,M,e,gain
Dalea_mollis1,0.18969,OG0020358,Dalea_mollis,F,b,loss
Dalea_mollissima,0.18969,OG0020358,Dalea_mollissima,M,b,loss
Calliandra_humilis,0.18969,OG0020358,Calliandra_humilis,F,c,loss
Peltophorum_dubium,0.531789,OG0020360,Peltophorum_dubium,F,f,gain
Senna_occidentalis,0.531789,OG0020360,Senna_occidentalis,F,d,gain
Senna_barclayana,0.252373,OG0020360,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.531789,OG0020360,Senna_didymobotrya,F,e,gain
Senna_italica,0.531789,OG0020360,Senna_italica,M,e,gain
Dalea_mollissima,0.252373,OG0020360,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.252373,OG0020360,Dalea_mollis,F,b,loss
Mimosa_aculeaticarpa,0.252373,OG0020360,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.252373,OG0020360,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.252373,OG0020360,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.252373,OG0020360,Calliandra_humilis,F,c,loss
Peltophorum_africanum,0.531789,OG0020360,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.138579,OG0020367,Dalea_mollis,F,b,loss
Senna_barclayana,0.138579,OG0020367,Senna_barclayana,M,d,gain
Senna_occidentalis,0.0937897,OG0020367,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.0937897,OG0020367,Senna_didymobotrya,F,e,gain
Senna_italica,0.0937897,OG0020367,Senna_italica,M,e,gain
Mimosa_aculeaticarpa,0.138579,OG0020367,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.138579,OG0020367,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.138579,OG0020367,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.138579,OG0020367,Calliandra_humilis,F,c,loss
Peltophorum_africanum,0.0937897,OG0020367,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.0937897,OG0020367,Peltophorum_dubium,F,f,gain
Dalea_mollissima,0.138579,OG0020367,Dalea_mollissima,M,b,loss
Mimosa_grahamii,0.155038,OG0020368,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.155038,OG0020368,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.155038,OG0020368,Calliandra_humilis,F,c,loss
Senna_italica,0.276739,OG0020368,Senna_italica,M,e,gain
Senna_didymobotrya,0.276739,OG0020368,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.155038,OG0020368,Senna_barclayana,M,d,gain
Senna_occidentalis,0.276739,OG0020368,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.276739,OG0020368,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.276739,OG0020368,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.155038,OG0020368,Dalea_mollis,F,b,loss
Dalea_mollissima,0.155038,OG0020368,Dalea_mollissima,M,b,loss
Mimosa_aculeaticarpa,0.155038,OG0020368,Mimosa_aculeaticarpa,M,a,loss
Dalea_mollis1,0.181928,OG0020371,Dalea_mollis,F,b,loss
Peltophorum_africanum,0.196586,OG0020371,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.196586,OG0020371,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.181928,OG0020371,Senna_barclayana,M,d,gain
Senna_occidentalis,0.196586,OG0020371,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.196586,OG0020371,Senna_didymobotrya,F,e,gain
Senna_italica,0.196586,OG0020371,Senna_italica,M,e,gain
Calliandra_eriophylla,0.181928,OG0020371,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.181928,OG0020371,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.181928,OG0020371,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.181928,OG0020371,Mimosa_grahamii,F,a,loss
Dalea_mollissima,0.181928,OG0020371,Dalea_mollissima,M,b,loss
Mimosa_aculeaticarpa,0.182968,OG0020378,Mimosa_aculeaticarpa,M,a,loss
Peltophorum_africanum,0.257282,OG0020378,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.257282,OG0020378,Peltophorum_dubium,F,f,gain
Dalea_mollis1,0.182968,OG0020378,Dalea_mollis,F,b,loss
Dalea_mollissima,0.182968,OG0020378,Dalea_mollissima,M,b,loss
Senna_occidentalis,0.257282,OG0020378,Senna_occidentalis,F,d,gain
Senna_barclayana,0.182968,OG0020378,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.257282,OG0020378,Senna_didymobotrya,F,e,gain
Senna_italica,0.257282,OG0020378,Senna_italica,M,e,gain
Calliandra_eriophylla,0.182968,OG0020378,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.182968,OG0020378,Calliandra_humilis,F,c,loss
Mimosa_grahamii,0.182968,OG0020378,Mimosa_grahamii,F,a,loss
Dalea_mollis1,0.273584,OG0020382,Dalea_mollis,F,b,loss
Peltophorum_africanum,0.286546,OG0020382,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.286546,OG0020382,Peltophorum_dubium,F,f,gain
Senna_didymobotrya,0.286546,OG0020382,Senna_didymobotrya,F,e,gain
Senna_italica,0.286546,OG0020382,Senna_italica,M,e,gain
Senna_barclayana,0.273584,OG0020382,Senna_barclayana,M,d,gain
Senna_occidentalis,0.286546,OG0020382,Senna_occidentalis,F,d,gain
Calliandra_eriophylla,0.273584,OG0020382,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.273584,OG0020382,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.273584,OG0020382,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.273584,OG0020382,Mimosa_grahamii,F,a,loss
Dalea_mollissima,0.273584,OG0020382,Dalea_mollissima,M,b,loss
Calliandra_eriophylla,0.203305,OG0020384,Calliandra_eriophylla,M,c,loss
Mimosa_grahamii,0.203305,OG0020384,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.203305,OG0020384,Mimosa_aculeaticarpa,M,a,loss
Peltophorum_dubium,0.248745,OG0020384,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.248745,OG0020384,Peltophorum_africanum,M,f,gain
Senna_occidentalis,0.248745,OG0020384,Senna_occidentalis,F,d,gain
Senna_barclayana,0.203305,OG0020384,Senna_barclayana,M,d,gain
Senna_italica,0.248745,OG0020384,Senna_italica,M,e,gain
Senna_didymobotrya,0.248745,OG0020384,Senna_didymobotrya,F,e,gain
Dalea_mollissima,0.203305,OG0020384,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.203305,OG0020384,Dalea_mollis,F,b,loss
Calliandra_humilis,0.203305,OG0020384,Calliandra_humilis,F,c,loss
Senna_italica,0.393342,OG0020389,Senna_italica,M,e,gain
Senna_barclayana,0.280187,OG0020389,Senna_barclayana,M,d,gain
Senna_occidentalis,0.393342,OG0020389,Senna_occidentalis,F,d,gain
Mimosa_grahamii,0.280187,OG0020389,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.280187,OG0020389,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.280187,OG0020389,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.280187,OG0020389,Calliandra_humilis,F,c,loss
Peltophorum_dubium,0.393342,OG0020389,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.393342,OG0020389,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.280187,OG0020389,Dalea_mollis,F,b,loss
Dalea_mollissima,0.280187,OG0020389,Dalea_mollissima,M,b,loss
Senna_didymobotrya,0.393342,OG0020389,Senna_didymobotrya,F,e,gain
Dalea_mollissima,0.0798704,OG0020397,Dalea_mollissima,M,b,loss
Senna_occidentalis,0.275436,OG0020397,Senna_occidentalis,F,d,gain
Senna_barclayana,0.0798704,OG0020397,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.275436,OG0020397,Senna_didymobotrya,F,e,gain
Senna_italica,0.275436,OG0020397,Senna_italica,M,e,gain
Peltophorum_dubium,0.275436,OG0020397,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.275436,OG0020397,Peltophorum_africanum,M,f,gain
Calliandra_eriophylla,0.0798704,OG0020397,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.0798704,OG0020397,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.0798704,OG0020397,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.0798704,OG0020397,Mimosa_grahamii,F,a,loss
Dalea_mollis1,0.0798704,OG0020397,Dalea_mollis,F,b,loss
Dalea_mollis1,0.329315,OG0020399,Dalea_mollis,F,b,loss
Senna_barclayana,0.329315,OG0020399,Senna_barclayana,M,d,gain
Senna_occidentalis,0.387314,OG0020399,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.387314,OG0020399,Senna_didymobotrya,F,e,gain
Senna_italica,0.387314,OG0020399,Senna_italica,M,e,gain
Calliandra_eriophylla,0.329315,OG0020399,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.329315,OG0020399,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.329315,OG0020399,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.329315,OG0020399,Mimosa_grahamii,F,a,loss
Peltophorum_africanum,0.387314,OG0020399,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.387314,OG0020399,Peltophorum_dubium,F,f,gain
Dalea_mollissima,0.329315,OG0020399,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.0288031,OG0020403,Dalea_mollis,F,b,loss
Senna_barclayana,0.0288031,OG0020403,Senna_barclayana,M,d,gain
Senna_occidentalis,0.117484,OG0020403,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.117484,OG0020403,Senna_didymobotrya,F,e,gain
Senna_italica,0.117484,OG0020403,Senna_italica,M,e,gain
Mimosa_aculeaticarpa,0.0288031,OG0020403,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.0288031,OG0020403,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.0288031,OG0020403,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.0288031,OG0020403,Calliandra_humilis,F,c,loss
Peltophorum_africanum,0.117484,OG0020403,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.117484,OG0020403,Peltophorum_dubium,F,f,gain
Dalea_mollissima,0.0288031,OG0020403,Dalea_mollissima,M,b,loss
Calliandra_eriophylla,0.114116,OG0020406,Calliandra_eriophylla,M,c,loss
Mimosa_aculeaticarpa,0.114116,OG0020406,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.114116,OG0020406,Mimosa_grahamii,F,a,loss
Dalea_mollis1,0.114116,OG0020406,Dalea_mollis,F,b,loss
Dalea_mollissima,0.114116,OG0020406,Dalea_mollissima,M,b,loss
Peltophorum_africanum,0.0682224,OG0020406,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.0682224,OG0020406,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.114116,OG0020406,Senna_barclayana,M,d,gain
Senna_occidentalis,0.0682224,OG0020406,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.0682224,OG0020406,Senna_didymobotrya,F,e,gain
Senna_italica,0.0682224,OG0020406,Senna_italica,M,e,gain
Calliandra_humilis,0.114116,OG0020406,Calliandra_humilis,F,c,loss
Dalea_mollis1,0.363877,OG0020407,Dalea_mollis,F,b,loss
Peltophorum_africanum,0.560925,OG0020407,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.560925,OG0020407,Peltophorum_dubium,F,f,gain
Mimosa_aculeaticarpa,0.363877,OG0020407,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.363877,OG0020407,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.363877,OG0020407,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.363877,OG0020407,Calliandra_humilis,F,c,loss
Senna_barclayana,0.363877,OG0020407,Senna_barclayana,M,d,gain
Senna_occidentalis,0.560925,OG0020407,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.560925,OG0020407,Senna_didymobotrya,F,e,gain
Senna_italica,0.560925,OG0020407,Senna_italica,M,e,gain
Dalea_mollissima,0.363877,OG0020407,Dalea_mollissima,M,b,loss
Peltophorum_dubium,0.332837,OG0020411,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.16351,OG0020411,Senna_barclayana,M,d,gain
Senna_occidentalis,0.332837,OG0020411,Senna_occidentalis,F,d,gain
Senna_italica,0.332837,OG0020411,Senna_italica,M,e,gain
Senna_didymobotrya,0.332837,OG0020411,Senna_didymobotrya,F,e,gain
Dalea_mollissima,0.16351,OG0020411,Dalea_mollissima,M,b,loss
Dalea_mollis1,0.16351,OG0020411,Dalea_mollis,F,b,loss
Mimosa_grahamii,0.16351,OG0020411,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.16351,OG0020411,Mimosa_aculeaticarpa,M,a,loss
Calliandra_humilis,0.16351,OG0020411,Calliandra_humilis,F,c,loss
Calliandra_eriophylla,0.16351,OG0020411,Calliandra_eriophylla,M,c,loss
Peltophorum_africanum,0.332837,OG0020411,Peltophorum_africanum,M,f,gain
Calliandra_humilis,0.218523,OG0020412,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.218523,OG0020412,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.218523,OG0020412,Mimosa_grahamii,F,a,loss
Senna_didymobotrya,0.181093,OG0020412,Senna_didymobotrya,F,e,gain
Senna_italica,0.181093,OG0020412,Senna_italica,M,e,gain
Senna_occidentalis,0.181093,OG0020412,Senna_occidentalis,F,d,gain
Senna_barclayana,0.218523,OG0020412,Senna_barclayana,M,d,gain
Peltophorum_africanum,0.181093,OG0020412,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.181093,OG0020412,Peltophorum_dubium,F,f,gain
Dalea_mollis1,0.218523,OG0020412,Dalea_mollis,F,b,loss
Dalea_mollissima,0.218523,OG0020412,Dalea_mollissima,M,b,loss
Calliandra_eriophylla,0.218523,OG0020412,Calliandra_eriophylla,M,c,loss
Senna_barclayana,0.184093,OG0020413,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.359567,OG0020413,Senna_didymobotrya,F,e,gain
Senna_italica,0.359567,OG0020413,Senna_italica,M,e,gain
Mimosa_grahamii,0.184093,OG0020413,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.184093,OG0020413,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.184093,OG0020413,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.184093,OG0020413,Calliandra_humilis,F,c,loss
Peltophorum_dubium,0.359567,OG0020413,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.359567,OG0020413,Peltophorum_africanum,M,f,gain
Dalea_mollis1,0.184093,OG0020413,Dalea_mollis,F,b,loss
Dalea_mollissima,0.184093,OG0020413,Dalea_mollissima,M,b,loss
Senna_occidentalis,0.359567,OG0020413,Senna_occidentalis,F,d,gain
Dalea_mollis1,0.284183,OG0020417,Dalea_mollis,F,b,loss
Peltophorum_africanum,0.197069,OG0020417,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.197069,OG0020417,Peltophorum_dubium,F,f,gain
Mimosa_grahamii,0.284183,OG0020417,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.284183,OG0020417,Mimosa_aculeaticarpa,M,a,loss
Calliandra_humilis,0.284183,OG0020417,Calliandra_humilis,F,c,loss
Calliandra_eriophylla,0.284183,OG0020417,Calliandra_eriophylla,M,c,loss
Senna_barclayana,0.284183,OG0020417,Senna_barclayana,M,d,gain
Senna_occidentalis,0.197069,OG0020417,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.197069,OG0020417,Senna_didymobotrya,F,e,gain
Senna_italica,0.197069,OG0020417,Senna_italica,M,e,gain
Dalea_mollissima,0.284183,OG0020417,Dalea_mollissima,M,b,loss
Mimosa_grahamii,0.0924399,OG0020422,Mimosa_grahamii,F,a,loss
Calliandra_eriophylla,0.0924399,OG0020422,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.0924399,OG0020422,Calliandra_humilis,F,c,loss
Senna_occidentalis,0.227295,OG0020422,Senna_occidentalis,F,d,gain
Senna_barclayana,0.0924399,OG0020422,Senna_barclayana,M,d,gain
Senna_italica,0.227295,OG0020422,Senna_italica,M,e,gain
Senna_didymobotrya,0.227295,OG0020422,Senna_didymobotrya,F,e,gain
Peltophorum_africanum,0.227295,OG0020422,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.227295,OG0020422,Peltophorum_dubium,F,f,gain
Dalea_mollis1,0.0924399,OG0020422,Dalea_mollis,F,b,loss
Dalea_mollissima,0.0924399,OG0020422,Dalea_mollissima,M,b,loss
Mimosa_aculeaticarpa,0.0924399,OG0020422,Mimosa_aculeaticarpa,M,a,loss
Dalea_mollis1,0.0823411,OG0020432,Dalea_mollis,F,b,loss
Senna_didymobotrya,0.106231,OG0020432,Senna_didymobotrya,F,e,gain
Senna_italica,0.106231,OG0020432,Senna_italica,M,e,gain
Senna_barclayana,0.0823411,OG0020432,Senna_barclayana,M,d,gain
Senna_occidentalis,0.106231,OG0020432,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.106231,OG0020432,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.106231,OG0020432,Peltophorum_dubium,F,f,gain
Calliandra_eriophylla,0.0823411,OG0020432,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.0823411,OG0020432,Calliandra_humilis,F,c,loss
Mimosa_grahamii,0.0823411,OG0020432,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.0823411,OG0020432,Mimosa_aculeaticarpa,M,a,loss
Dalea_mollissima,0.0823411,OG0020432,Dalea_mollissima,M,b,loss
Peltophorum_dubium,0.0685658,OG0020440,Peltophorum_dubium,F,f,gain
Senna_occidentalis,0.0685658,OG0020440,Senna_occidentalis,F,d,gain
Senna_barclayana,0.0735212,OG0020440,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.0685658,OG0020440,Senna_didymobotrya,F,e,gain
Senna_italica,0.0685658,OG0020440,Senna_italica,M,e,gain
Mimosa_grahamii,0.0735212,OG0020440,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa,0.0735212,OG0020440,Mimosa_aculeaticarpa,M,a,loss
Calliandra_eriophylla,0.0735212,OG0020440,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.0735212,OG0020440,Calliandra_humilis,F,c,loss
Dalea_mollis1,0.0735212,OG0020440,Dalea_mollis,F,b,loss
Dalea_mollissima,0.0735212,OG0020440,Dalea_mollissima,M,b,loss
Peltophorum_africanum,0.0685658,OG0020440,Peltophorum_africanum,M,f,gain
Senna_occidentalis,0.194299,OG0020441,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.194299,OG0020441,Senna_didymobotrya,F,e,gain
Senna_italica,0.194299,OG0020441,Senna_italica,M,e,gain
Calliandra_eriophylla,0.135305,OG0020441,Calliandra_eriophylla,M,c,loss
Calliandra_humilis,0.135305,OG0020441,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa,0.135305,OG0020441,Mimosa_aculeaticarpa,M,a,loss
Mimosa_grahamii,0.135305,OG0020441,Mimosa_grahamii,F,a,loss
Dalea_mollis1,0.135305,OG0020441,Dalea_mollis,F,b,loss
