Code,dnds,Gene,Estimate,Species,Mutualist,Pair,Transition
Peltophorum_africanum,0.972045,OG0020089,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.805078,OG0020089,gain,Peltophorum_dubium,F,f,gain
Senna_didymobotrya,0.805078,OG0020089,gain,Senna_didymobotrya,F,e,gain
Peltophorum_africanum,0.206582,OG0020091,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.206582,OG0020091,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.265099,OG0020091,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.206582,OG0020091,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.265099,OG0020091,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.265099,OG0020091,gain,Peltophorum_dubium,F,f,gain
Senna_didymobotrya,0.0724155,OG0020093,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.264468,OG0020093,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.0724155,OG0020093,gain,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.264468,OG0020093,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.0724155,OG0020093,gain,Peltophorum_dubium,F,f,gain
Senna_italica,0.264468,OG0020093,gain,Senna_italica,M,e,gain
Senna_occidentalis,0.315263,OG0020097,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.315263,OG0020097,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.820594,OG0020097,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.820594,OG0020097,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.315263,OG0020097,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.820594,OG0020097,gain,Senna_barclayana,M,d,gain
Peltophorum_africanum,0.338796,OG0020098,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.338796,OG0020098,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.585821,OG0020098,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.338796,OG0020098,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.585821,OG0020098,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.585821,OG0020098,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.1871,OG0020099,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.1871,OG0020099,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.309016,OG0020099,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.1871,OG0020099,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.309016,OG0020099,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.309016,OG0020099,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.187937,OG0020101,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.187937,OG0020101,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.26731,OG0020101,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.187937,OG0020101,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.26731,OG0020101,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.26731,OG0020101,gain,Peltophorum_dubium,F,f,gain
Senna_italica,0.0758174,OG0020102,gain,Senna_italica,M,e,gain
Senna_barclayana,0.0758174,OG0020102,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.738283,OG0020102,gain,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.0758174,OG0020102,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.738283,OG0020102,gain,Peltophorum_dubium,F,f,gain
Senna_didymobotrya,0.738283,OG0020102,gain,Senna_didymobotrya,F,e,gain
Senna_occidentalis,0.333807,OG0020111,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.333807,OG0020111,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.154221,OG0020111,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.154221,OG0020111,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.333807,OG0020111,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.154221,OG0020111,gain,Senna_barclayana,M,d,gain
Peltophorum_africanum,0.0965305,OG0020112,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.0965305,OG0020112,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.277546,OG0020112,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.0965305,OG0020112,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.277546,OG0020112,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.277546,OG0020112,gain,Peltophorum_dubium,F,f,gain
Senna_italica,0.281269,OG0020114,gain,Senna_italica,M,e,gain
Senna_barclayana,0.281269,OG0020114,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.227026,OG0020114,gain,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.281269,OG0020114,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.227026,OG0020114,gain,Peltophorum_dubium,F,f,gain
Senna_didymobotrya,0.227026,OG0020114,gain,Senna_didymobotrya,F,e,gain
Peltophorum_africanum,0.103984,OG0020116,gain,Peltophorum_africanum,M,f,gain
Senna_barclayana,0.103984,OG0020116,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.135796,OG0020116,gain,Senna_occidentalis,F,d,gain
Senna_italica,0.103984,OG0020116,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.135796,OG0020116,gain,Senna_didymobotrya,F,e,gain
Peltophorum_dubium,0.135796,OG0020116,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.0628963,OG0020117,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.0628963,OG0020117,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.105426,OG0020117,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.0628963,OG0020117,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.105426,OG0020117,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.105426,OG0020117,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,1.0993,OG0020118,gain,Peltophorum_africanum,M,f,gain
Senna_italica,1.0993,OG0020118,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.694713,OG0020118,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,1.0993,OG0020118,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.694713,OG0020118,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.694713,OG0020118,gain,Peltophorum_dubium,F,f,gain
Senna_occidentalis,0.183103,OG0020120,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.183103,OG0020120,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.0894975,OG0020120,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.0894975,OG0020120,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.183103,OG0020120,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.0894975,OG0020120,gain,Senna_barclayana,M,d,gain
Senna_barclayana,0.646551,OG0020122,gain,Senna_barclayana,M,d,gain
Peltophorum_africanum,0.646551,OG0020122,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.274644,OG0020122,gain,Peltophorum_dubium,F,f,gain
Senna_didymobotrya,0.274644,OG0020122,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.646551,OG0020122,gain,Senna_italica,M,e,gain
Senna_occidentalis,0.274644,OG0020122,gain,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.274103,OG0020123,gain,Peltophorum_africanum,M,f,gain
Senna_occidentalis,0.217335,OG0020123,gain,Senna_occidentalis,F,d,gain
Senna_barclayana,0.274103,OG0020123,gain,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.217335,OG0020123,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.274103,OG0020123,gain,Senna_italica,M,e,gain
Peltophorum_dubium,0.217335,OG0020123,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.241262,OG0020127,gain,Peltophorum_africanum,M,f,gain
Senna_occidentalis,0.113871,OG0020127,gain,Senna_occidentalis,F,d,gain
Senna_barclayana,0.241262,OG0020127,gain,Senna_barclayana,M,d,gain
Senna_italica,0.241262,OG0020127,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.113871,OG0020127,gain,Senna_didymobotrya,F,e,gain
Peltophorum_dubium,0.113871,OG0020127,gain,Peltophorum_dubium,F,f,gain
Senna_occidentalis,0.237619,OG0020128,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.237619,OG0020128,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.292831,OG0020128,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.292831,OG0020128,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.237619,OG0020128,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.292831,OG0020128,gain,Senna_barclayana,M,d,gain
Peltophorum_africanum,0.274175,OG0020133,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.274175,OG0020133,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.193812,OG0020133,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.274175,OG0020133,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.193812,OG0020133,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.193812,OG0020133,gain,Peltophorum_dubium,F,f,gain
Senna_occidentalis,0.198268,OG0020135,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.198268,OG0020135,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.249948,OG0020135,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.249948,OG0020135,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.198268,OG0020135,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.249948,OG0020135,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.0785502,OG0020139,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.0785502,OG0020139,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.272649,OG0020139,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.272649,OG0020139,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.0785502,OG0020139,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.272649,OG0020139,gain,Senna_barclayana,M,d,gain
Peltophorum_africanum,0.155925,OG0020140,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.155925,OG0020140,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.310524,OG0020140,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.155925,OG0020140,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.310524,OG0020140,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.310524,OG0020140,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.199059,OG0020143,gain,Peltophorum_africanum,M,f,gain
Senna_occidentalis,0.124993,OG0020143,gain,Senna_occidentalis,F,d,gain
Senna_barclayana,0.199059,OG0020143,gain,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.124993,OG0020143,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.199059,OG0020143,gain,Senna_italica,M,e,gain
Peltophorum_dubium,0.124993,OG0020143,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.237018,OG0020145,gain,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.0623393,OG0020145,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.237018,OG0020145,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.237018,OG0020145,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.0623393,OG0020145,gain,Peltophorum_dubium,F,f,gain
Senna_occidentalis,0.0623393,OG0020145,gain,Senna_occidentalis,F,d,gain
Senna_italica,0.193736,OG0020151,gain,Senna_italica,M,e,gain
Senna_barclayana,0.193736,OG0020151,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.252203,OG0020151,gain,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.193736,OG0020151,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.252203,OG0020151,gain,Peltophorum_dubium,F,f,gain
Senna_didymobotrya,0.252203,OG0020151,gain,Senna_didymobotrya,F,e,gain
Senna_occidentalis,0.155685,OG0020155,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.155685,OG0020155,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.0297456,OG0020155,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.0297456,OG0020155,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.155685,OG0020155,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.0297456,OG0020155,gain,Senna_barclayana,M,d,gain
Senna_barclayana,0.142393,OG0020156,gain,Senna_barclayana,M,d,gain
Senna_italica,0.142393,OG0020156,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.158631,OG0020156,gain,Senna_didymobotrya,F,e,gain
Peltophorum_africanum,0.142393,OG0020156,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.158631,OG0020156,gain,Peltophorum_dubium,F,f,gain
Senna_occidentalis,0.158631,OG0020156,gain,Senna_occidentalis,F,d,gain
Senna_occidentalis,0.117143,OG0020157,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.117143,OG0020157,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.113173,OG0020157,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.113173,OG0020157,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.117143,OG0020157,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.113173,OG0020157,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.64637,OG0020158,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.64637,OG0020158,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.341908,OG0020158,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.341908,OG0020158,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.64637,OG0020158,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.341908,OG0020158,gain,Senna_barclayana,M,d,gain
Peltophorum_dubium,0.297771,OG0020159,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.298166,OG0020159,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.297771,OG0020159,gain,Senna_occidentalis,F,d,gain
Senna_italica,0.298166,OG0020159,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.297771,OG0020159,gain,Senna_didymobotrya,F,e,gain
Peltophorum_africanum,0.298166,OG0020159,gain,Peltophorum_africanum,M,f,gain
Peltophorum_africanum,0.120758,OG0020161,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.120758,OG0020161,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.183826,OG0020161,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.120758,OG0020161,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.183826,OG0020161,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.183826,OG0020161,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.0705595,OG0020162,gain,Peltophorum_africanum,M,f,gain
Senna_barclayana,0.0705595,OG0020162,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.514669,OG0020162,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.514669,OG0020162,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.0705595,OG0020162,gain,Senna_italica,M,e,gain
Peltophorum_dubium,0.514669,OG0020162,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.53721699999999994,OG0020164,gain,Senna_barclayana,M,d,gain
Peltophorum_dubium,0.0922398,OG0020164,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.53721699999999994,OG0020164,gain,Peltophorum_africanum,M,f,gain
Senna_didymobotrya,0.0922398,OG0020164,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.53721699999999994,OG0020164,gain,Senna_italica,M,e,gain
Senna_occidentalis,0.0922398,OG0020164,gain,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.164626,OG0020167,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.164626,OG0020167,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.10305,OG0020167,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.164626,OG0020167,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.10305,OG0020167,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.10305,OG0020167,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.0850763,OG0020170,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.0850763,OG0020170,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.22261,OG0020170,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.0850763,OG0020170,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.22261,OG0020170,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.22261,OG0020170,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.114928,OG0020176,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.114928,OG0020176,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.23395,OG0020176,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.114928,OG0020176,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.23395,OG0020176,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.23395,OG0020176,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,999,OG0020177,gain,Peltophorum_africanum,M,f,gain
Senna_occidentalis,0.295282,OG0020177,gain,Senna_occidentalis,F,d,gain
Senna_barclayana,999,OG0020177,gain,Senna_barclayana,M,d,gain
Senna_italica,999,OG0020177,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.295282,OG0020177,gain,Senna_didymobotrya,F,e,gain
Peltophorum_dubium,0.295282,OG0020177,gain,Peltophorum_dubium,F,f,gain
Senna_occidentalis,0.498759,OG0020178,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.498759,OG0020178,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.226754,OG0020178,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.226754,OG0020178,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.498759,OG0020178,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.226754,OG0020178,gain,Senna_barclayana,M,d,gain
Peltophorum_africanum,0.116736,OG0020182,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.116736,OG0020182,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.209336,OG0020182,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.116736,OG0020182,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.209336,OG0020182,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.209336,OG0020182,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.433777,OG0020183,gain,Peltophorum_africanum,M,f,gain
Senna_didymobotrya,0.275451,OG0020183,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.433777,OG0020183,gain,Senna_italica,M,e,gain
Senna_occidentalis,0.275451,OG0020183,gain,Senna_occidentalis,F,d,gain
Senna_barclayana,0.433777,OG0020183,gain,Senna_barclayana,M,d,gain
Peltophorum_dubium,0.275451,OG0020183,gain,Peltophorum_dubium,F,f,gain
Peltophorum_dubium,0.179311,OG0020184,gain,Peltophorum_dubium,F,f,gain
Senna_italica,0.647206,OG0020184,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.179311,OG0020184,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.647206,OG0020184,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.179311,OG0020184,gain,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.647206,OG0020184,gain,Peltophorum_africanum,M,f,gain
Senna_occidentalis,0.200151,OG0020185,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.200151,OG0020185,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.262847,OG0020185,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.262847,OG0020185,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.200151,OG0020185,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.262847,OG0020185,gain,Senna_barclayana,M,d,gain
Peltophorum_africanum,0.115748,OG0020188,gain,Peltophorum_africanum,M,f,gain
Senna_barclayana,0.115748,OG0020188,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.109717,OG0020188,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.109717,OG0020188,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.115748,OG0020188,gain,Senna_italica,M,e,gain
Peltophorum_dubium,0.109717,OG0020188,gain,Peltophorum_dubium,F,f,gain
Senna_occidentalis,0.314259,OG0020190,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.314259,OG0020190,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.353084,OG0020190,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.353084,OG0020190,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.314259,OG0020190,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.353084,OG0020190,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.508216,OG0020191,gain,Senna_occidentalis,F,d,gain
Senna_didymobotrya,0.508216,OG0020191,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.0949204,OG0020191,gain,Senna_italica,M,e,gain
Peltophorum_africanum,0.0949204,OG0020191,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.508216,OG0020191,gain,Peltophorum_dubium,F,f,gain
Senna_barclayana,0.0949204,OG0020191,gain,Senna_barclayana,M,d,gain
Peltophorum_africanum,0.252309,OG0020194,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.252309,OG0020194,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.581735,OG0020194,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.252309,OG0020194,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.581735,OG0020194,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.581735,OG0020194,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.14958,OG0020196,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.14958,OG0020196,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.511334,OG0020196,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.14958,OG0020196,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.511334,OG0020196,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.511334,OG0020196,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.278929,OG0020199,gain,Peltophorum_africanum,M,f,gain
Senna_italica,0.278929,OG0020199,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.481936,OG0020199,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.278929,OG0020199,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.481936,OG0020199,gain,Senna_occidentalis,F,d,gain
Peltophorum_dubium,0.481936,OG0020199,gain,Peltophorum_dubium,F,f,gain
Peltophorum_africanum,0.227776,OG0020207,gain,Peltophorum_africanum,M,f,gain
Senna_occidentalis,0.356967,OG0020207,gain,Senna_occidentalis,F,d,gain
Senna_barclayana,0.227776,OG0020207,gain,Senna_barclayana,M,d,gain
Senna_didymobotrya,0.356967,OG0020207,gain,Senna_didymobotrya,F,e,gain
Senna_italica,0.227776,OG0020207,gain,Senna_italica,M,e,gain
Peltophorum_dubium,0.356967,OG0020207,gain,Peltophorum_dubium,F,f,gain
Peltophorum_dubium,0.193275,OG0020209,gain,Peltophorum_dubium,F,f,gain
Senna_italica,0.0224324,OG0020209,gain,Senna_italica,M,e,gain
Senna_didymobotrya,0.193275,OG0020209,gain,Senna_didymobotrya,F,e,gain
Senna_barclayana,0.0224324,OG0020209,gain,Senna_barclayana,M,d,gain
Senna_occidentalis,0.193275,OG0020209,gain,Senna_occidentalis,F,d,gain
Peltophorum_africanum,0.0224324,OG0020209,gain,Peltophorum_africanum,M,f,gain
Peltophorum_dubium,0.334956,OG0020217,gain,Peltophorum_dubium,F,f,gain
