Code,dnds,Gene,Species,Mutualist,Pair,Transition
Peltophorum_africanum_NODE_33945_length_1589_cov_163.800792_g17263_i0.p1,0.678099,OG0029056,Peltophorum_africanum,M,f,gain
Senna_didymobotrya_NODE_24625_length_1893_cov_88.716484_g13298_i0.p1,0.464377,OG0029057,Senna_didymobotrya,F,e,gain
Senna_italica_NODE_37042_length_1563_cov_102.106711_g17681_i0.p1,0.726791,OG0029057,Senna_italica,M,e,gain
Senna_barclayana_NODE_32187_length_1401_cov_8.579819_g16890_i0.p1,0.590698,OG0029057,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_35341_length_1587_cov_20.243065_g16889_i0.p1,1e-4,OG0029057,Senna_occidentalis,F,d,gain
Peltophorum_dubium_NODE_36037_length_1422_cov_200.182357_g18089_i0.p1,1e-4,OG0029057,Peltophorum_dubium,F,f,gain
Peltophorum_africanum_NODE_34003_length_1587_cov_34.208058_g17290_i0.p1,1.22064,OG0029057,Peltophorum_africanum,M,f,gain
Peltophorum_dubium_NODE_21131_length_2172_cov_45.430681_g11506_i0.p1,0.236094,OG0029059,Peltophorum_dubium,F,f,gain
Senna_barclayana_NODE_33322_length_1346_cov_24.924588_g17454_i0.p1,3.03334,OG0029059,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_40326_length_1361_cov_35.226708_g19094_i0.p1,1e-4,OG0029059,Senna_occidentalis,F,d,gain
Senna_didymobotrya_NODE_40132_length_1197_cov_8.064947_g20815_i0.p1,0.110087,OG0029059,Senna_didymobotrya,F,e,gain
Senna_italica_NODE_46827_length_1141_cov_4.719101_g21908_i0.p1,0.266423,OG0029059,Senna_italica,M,e,gain
Peltophorum_africanum_NODE_34070_length_1583_cov_131.396689_g17321_i0.p1,34.3823,OG0029059,Peltophorum_africanum,M,f,gain
Senna_italica_NODE_34418_length_1678_cov_513.086604_g16650_i0.p1,0.695846,OG0029060,Senna_italica,M,e,gain
Senna_didymobotrya_NODE_34036_length_1460_cov_683.240807_g17762_i0.p1,999,OG0029060,Senna_didymobotrya,F,e,gain
Senna_barclayana_NODE_26245_length_1695_cov_566.901973_g14071_i0.p1,1.1176,OG0029060,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_29632_length_1849_cov_602.495495_g14484_i0.p1,1.06851,OG0029060,Senna_occidentalis,F,d,gain
Peltophorum_dubium_NODE_37006_length_1379_cov_490.320061_g18514_i0.p1,0.814101,OG0029060,Peltophorum_dubium,F,f,gain
Peltophorum_africanum_NODE_34087_length_1582_cov_565.139828_g17328_i0.p2,0.305203,OG0029060,Peltophorum_africanum,M,f,gain
Peltophorum_dubium_NODE_33399_length_1545_cov_65.466712_g16960_i0.p1,0.379107,OG0029062,Peltophorum_dubium,F,f,gain
Senna_barclayana_NODE_25456_length_1737_cov_24.548678_g13670_i0.p1,1e-4,OG0029062,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_34123_length_1643_cov_31.966242_g16373_i0.p1,1.88102,OG0029062,Senna_occidentalis,F,d,gain
Senna_italica_NODE_35302_length_1638_cov_34.746326_g17000_i0.p1,1.79595,OG0029062,Senna_italica,M,e,gain
Senna_didymobotrya_NODE_30937_length_1596_cov_27.755089_g16350_i0.p1,2.08865,OG0029062,Senna_didymobotrya,F,e,gain
Peltophorum_africanum_NODE_34143_length_1580_cov_26.904446_g17352_i0.p1,0.39517,OG0029062,Peltophorum_africanum,M,f,gain
Senna_occidentalis_NODE_43272_length_1238_cov_8.671245_g20516_i0.p1,0.165679,OG0029065,Senna_occidentalis,F,d,gain
Peltophorum_africanum_NODE_34441_length_1566_cov_755.638312_g17491_i0.p1,0.413838,OG0029065,Peltophorum_africanum,M,f,gain
Peltophorum_dubium_NODE_40238_length_1238_cov_72.202575_g19981_i0.p1,1e-4,OG0029065,Peltophorum_dubium,F,f,gain
Senna_italica_NODE_39850_length_1438_cov_59.429304_g18807_i0.p1,0.181862,OG0029065,Senna_italica,M,e,gain
Senna_didymobotrya_NODE_34384_length_1446_cov_17.241806_g17941_i0.p1,0.24397,OG0029065,Senna_didymobotrya,F,e,gain
Senna_barclayana_NODE_36991_length_1177_cov_6.161232_g19341_i0.p2,0.262397,OG0029065,Senna_barclayana,M,d,gain
Peltophorum_dubium_NODE_56255_length_602_cov_4.812854_g30971_i0.p1,999,OG0029068,Peltophorum_dubium,F,f,gain
Senna_didymobotrya_NODE_38868_length_1251_cov_50.700340_g20141_i0.p1,0.424483,OG0029068,Senna_didymobotrya,F,e,gain
Senna_italica_NODE_9612_length_3325_cov_57.376691_g5481_i0.p2,999,OG0029068,Senna_italica,M,e,gain
Senna_barclayana_NODE_9130_length_2940_cov_50.477851_g5280_i0.p2,1e-4,OG0029068,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_41642_length_1304_cov_110.765232_g19728_i0.p2,0.927129,OG0029068,Senna_occidentalis,F,d,gain
Peltophorum_africanum_NODE_34735_length_1555_cov_51.823887_g17599_i0.p1,999,OG0029068,Peltophorum_africanum,M,f,gain
Senna_occidentalis_NODE_4069_length_4368_cov_112.636787_g2257_i0.p2,1e-4,OG0029069,Senna_occidentalis,F,d,gain
Senna_barclayana_NODE_7056_length_3224_cov_112.691209_g4123_i0.p2,1e-4,OG0029069,Senna_barclayana,M,d,gain
Senna_didymobotrya_NODE_862_length_5916_cov_112.734725_g497_i0.p3,1e-4,OG0029069,Senna_didymobotrya,F,e,gain
Senna_italica_NODE_7789_length_3571_cov_136.580046_g4142_i1.p3,0.616178,OG0029069,Senna_italica,M,e,gain
Peltophorum_dubium_NODE_3548_length_4235_cov_57.151129_g2135_i0.p3,0.631832,OG0029069,Peltophorum_dubium,F,f,gain
Peltophorum_africanum_NODE_34826_length_1551_cov_78.026387_g6976_i2.p1,999,OG0029069,Peltophorum_africanum,M,f,gain
Senna_occidentalis_NODE_31146_length_1779_cov_28.344666_g15131_i0.p1,1e-4,OG0029070,Senna_occidentalis,F,d,gain
Senna_barclayana_NODE_42949_length_925_cov_3.449531_g22971_i0.p1,1e-4,OG0029070,Senna_barclayana,M,d,gain
Senna_didymobotrya_NODE_29204_length_1672_cov_16.612258_g15558_i0.p1,1e-4,OG0029070,Senna_didymobotrya,F,e,gain
Senna_italica_NODE_40072_length_1430_cov_10.376566_g18898_i0.p1,1e-4,OG0029070,Senna_italica,M,e,gain
Peltophorum_dubium_NODE_29395_length_1735_cov_29.856197_g15227_i0.p1,0.465123,OG0029070,Peltophorum_dubium,F,f,gain
Peltophorum_africanum_NODE_34879_length_1549_cov_41.626016_g17650_i0.p1,0.528424,OG0029070,Peltophorum_africanum,M,f,gain
Peltophorum_dubium_NODE_37131_length_1374_cov_5.961568_g18570_i0.p1,0.300499,OG0029071,Peltophorum_dubium,F,f,gain
Senna_barclayana_NODE_29396_length_1535_cov_12.128591_g15547_i0.p1,0.946208,OG0029071,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_40015_length_1375_cov_37.289555_g18946_i0.p1,1.63464,OG0029071,Senna_occidentalis,F,d,gain
Senna_italica_NODE_38002_length_1520_cov_103.082239_g18062_i0.p1,0.601382,OG0029071,Senna_italica,M,e,gain
Senna_didymobotrya_NODE_29074_length_1677_cov_62.204489_g15495_i0.p1,0.217134,OG0029071,Senna_didymobotrya,F,e,gain
Peltophorum_africanum_NODE_34946_length_1546_cov_7.186694_g17679_i0.p1,1.43876,OG0029071,Peltophorum_africanum,M,f,gain
Senna_italica_NODE_36990_length_1566_cov_139.826524_g17662_i0.p1,1e-4,OG0029072,Senna_italica,M,e,gain
Senna_didymobotrya_NODE_37103_length_1327_cov_79.687400_g19231_i0.p1,1.73706,OG0029072,Senna_didymobotrya,F,e,gain
Senna_barclayana_NODE_29079_length_1551_cov_155.962111_g15402_i0.p1,1e-4,OG0029072,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_36785_length_1518_cov_206.807612_g17513_i0.p1,0.793854,OG0029072,Senna_occidentalis,F,d,gain
Peltophorum_dubium_NODE_40409_length_1231_cov_26.822971_g20065_i0.p1,0.156133,OG0029072,Peltophorum_dubium,F,f,gain
Peltophorum_africanum_NODE_35105_length_1539_cov_101.080491_g17749_i0.p1,5.16571,OG0029072,Peltophorum_africanum,M,f,gain
Peltophorum_africanum_NODE_35192_length_1536_cov_28.017088_g17798_i0.p1,999,OG0029075,Peltophorum_africanum,M,f,gain
Senna_barclayana_NODE_34752_length_1280_cov_51.242751_g18169_i0.p1,0.118925,OG0029075,Senna_barclayana,M,d,gain
Senna_italica_NODE_52700_length_898_cov_22.210909_g25219_i0.p1,0.0721145,OG0029075,Senna_italica,M,e,gain
Senna_didymobotrya_NODE_40057_length_1200_cov_85.014197_g20774_i0.p1,0.0896143,OG0029075,Senna_didymobotrya,F,e,gain
Peltophorum_dubium_NODE_42263_length_1154_cov_56.833488_g20968_i0.p1,999,OG0029075,Peltophorum_dubium,F,f,gain
Senna_occidentalis_NODE_45331_length_1148_cov_42.475349_g21515_i0.p2,0.674806,OG0029075,Senna_occidentalis,F,d,gain
Senna_didymobotrya_NODE_32525_length_1528_cov_49.011684_g17078_i0.p1,0.244513,OG0029077,Senna_didymobotrya,F,e,gain
Senna_italica_NODE_39949_length_1434_cov_75.770022_g18852_i0.p1,0.23785,OG0029077,Senna_italica,M,e,gain
Senna_occidentalis_NODE_36819_length_1517_cov_37.367036_g17524_i0.p1,1e-4,OG0029077,Senna_occidentalis,F,d,gain
Senna_barclayana_NODE_28925_length_1559_cov_18.104307_g15324_i0.p1,1e-4,OG0029077,Senna_barclayana,M,d,gain
Peltophorum_dubium_NODE_33619_length_1535_cov_35.211354_g17063_i0.p1,0.237231,OG0029077,Peltophorum_dubium,F,f,gain
Peltophorum_africanum_NODE_35270_length_1532_cov_55.061686_g17827_i0.p1,0.148523,OG0029077,Peltophorum_africanum,M,f,gain
Senna_italica_NODE_37722_length_1532_cov_325.095271_g15298_i1.p1,1e-4,OG0029078,Senna_italica,M,e,gain
Senna_didymobotrya_NODE_34013_length_1461_cov_163.684438_g10913_i1.p1,1e-4,OG0029078,Senna_didymobotrya,F,e,gain
Senna_barclayana_NODE_27528_length_1629_cov_52.692802_g14688_i0.p1,1.10982,OG0029078,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_37271_length_1497_cov_63.719803_g16624_i1.p1,0.947498,OG0029078,Senna_occidentalis,F,d,gain
Peltophorum_dubium_NODE_31494_length_1634_cov_186.388213_g14788_i1.p1,1e-4,OG0029078,Peltophorum_dubium,F,f,gain
Peltophorum_africanum_NODE_35284_length_1531_cov_295.112483_g7965_i2.p1,0.190861,OG0029078,Peltophorum_africanum,M,f,gain
Senna_italica_NODE_37582_length_1539_cov_27.087995_g17907_i0.p1,0.395731,OG0029079,Senna_italica,M,e,gain
Senna_didymobotrya_NODE_33563_length_1482_cov_29.193754_g17557_i0.p1,0.153305,OG0029079,Senna_didymobotrya,F,e,gain
Senna_barclayana_NODE_22298_length_1907_cov_32.300436_g12136_i0.p1,1e-4,OG0029079,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_25183_length_2074_cov_63.238881_g12577_i0.p1,1e-4,OG0029079,Senna_occidentalis,F,d,gain
Peltophorum_dubium_NODE_42043_length_1163_cov_12.867890_g20854_i0.p1,0.94726,OG0029079,Peltophorum_dubium,F,f,gain
Peltophorum_africanum_NODE_35423_length_1526_cov_44.851342_g17894_i0.p1,0.265602,OG0029079,Peltophorum_africanum,M,f,gain
Peltophorum_dubium_NODE_16446_length_2477_cov_285.091514_g9257_i0.p2,0.479117,OG0029080,Peltophorum_dubium,F,f,gain
Senna_barclayana_NODE_17550_length_2197_cov_298.518362_g9616_i2.p1,1e-4,OG0029080,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_39664_length_1390_cov_203.988610_g7408_i4.p1,999,OG0029080,Senna_occidentalis,F,d,gain
Senna_italica_NODE_17495_length_2596_cov_379.432422_g9395_i0.p2,1e-4,OG0029080,Senna_italica,M,e,gain
Senna_didymobotrya_NODE_29785_length_1645_cov_197.069975_g9374_i2.p1,999,OG0029080,Senna_didymobotrya,F,e,gain
Peltophorum_africanum_NODE_3546_length_4235_cov_128.225853_g2194_i0.p1,0.137704,OG0029080,Peltophorum_africanum,M,f,gain
Senna_italica_NODE_57946_length_701_cov_5.382166_g29282_i0.p3,456.305,OG0029082,Senna_italica,M,e,gain
Senna_didymobotrya_NODE_47263_length_912_cov_13.907032_g25122_i0.p3,999,OG0029082,Senna_didymobotrya,F,e,gain
Senna_barclayana_NODE_47538_length_760_cov_6.953421_g26568_i0.p2,1.6892,OG0029082,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_45813_length_1129_cov_11.575758_g21760_i0.p2,1.67968,OG0029082,Senna_occidentalis,F,d,gain
Peltophorum_dubium_NODE_47209_length_944_cov_12.014925_g23765_i0.p3,0.425068,OG0029082,Peltophorum_dubium,F,f,gain
Peltophorum_africanum_NODE_35536_length_1521_cov_11.263812_g17951_i0.p3,999,OG0029082,Peltophorum_africanum,M,f,gain
Peltophorum_dubium_NODE_34083_length_1514_cov_22.983345_g17267_i0.p1,0.355276,OG0029086,Peltophorum_dubium,F,f,gain
Senna_barclayana_NODE_32559_length_1383_cov_6.491603_g17080_i0.p1,103.055,OG0029086,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_27478_length_1955_cov_12.529756_g13572_i0.p1,999,OG0029086,Senna_occidentalis,F,d,gain
Senna_didymobotrya_NODE_28080_length_1723_cov_30.760000_g15002_i0.p1,0.471098,OG0029086,Senna_didymobotrya,F,e,gain
Senna_italica_NODE_34976_length_1653_cov_49.853797_g16870_i0.p1,0.179411,OG0029086,Senna_italica,M,e,gain
Peltophorum_africanum_NODE_36069_length_1497_cov_78.164326_g18198_i0.p2,459.957,OG0029086,Peltophorum_africanum,M,f,gain
Senna_italica_NODE_67285_length_472_cov_2.884712_g38249_i0.p1,1e-4,OG0029088,Senna_italica,M,e,gain
Peltophorum_dubium_NODE_22975_length_2068_cov_9.459649_g12358_i0.p1,1e-4,OG0029088,Peltophorum_dubium,F,f,gain
Peltophorum_africanum_NODE_36263_length_1489_cov_4.108051_g18287_i0.p1,1e-4,OG0029088,Peltophorum_africanum,M,f,gain
Senna_barclayana_NODE_45364_length_835_cov_5.888451_g24772_i0.p1,1e-4,OG0029088,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_55175_length_763_cov_4.423188_g28269_i0.p1,1e-4,OG0029088,Senna_occidentalis,F,d,gain
Senna_didymobotrya_NODE_53654_length_697_cov_4.413462_g30258_i0.p1,0.0905536,OG0029088,Senna_didymobotrya,F,e,gain
Peltophorum_dubium_NODE_26735_length_1870_cov_112.655537_g14067_i0.p1,0.380699,OG0029089,Peltophorum_dubium,F,f,gain
Senna_occidentalis_NODE_32901_length_1698_cov_144.353846_g15886_i0.p1,1e-4,OG0029089,Senna_occidentalis,F,d,gain
Senna_barclayana_NODE_30715_length_1471_cov_134.233190_g16170_i0.p1,1e-4,OG0029089,Senna_barclayana,M,d,gain
Senna_didymobotrya_NODE_31705_length_1563_cov_84.840268_g16692_i0.p1,993.693,OG0029089,Senna_didymobotrya,F,e,gain
Senna_italica_NODE_35862_length_1614_cov_109.197274_g17220_i0.p1,0.774513,OG0029089,Senna_italica,M,e,gain
Peltophorum_africanum_NODE_36505_length_1479_cov_135.983642_g18394_i0.p3,0.425091,OG0029089,Peltophorum_africanum,M,f,gain
Senna_didymobotrya_NODE_39324_length_1232_cov_29.000000_g20387_i0.p2,0.246511,OG0029091,Senna_didymobotrya,F,e,gain
Peltophorum_dubium_NODE_39362_length_1275_cov_8.528286_g19576_i0.p1,89.3594,OG0029091,Peltophorum_dubium,F,f,gain
Senna_italica_NODE_31516_length_1812_cov_37.154687_g15499_i0.p1,437.277,OG0029091,Senna_italica,M,e,gain
Senna_barclayana_NODE_33116_length_1356_cov_13.767732_g17351_i0.p1,1e-4,OG0029091,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_43621_length_1224_cov_46.052129_g20682_i0.p1,1.12742,OG0029091,Senna_occidentalis,F,d,gain
Peltophorum_africanum_NODE_36658_length_1473_cov_49.357857_g18453_i0.p2,236.915,OG0029091,Peltophorum_africanum,M,f,gain
Peltophorum_dubium_NODE_36707_length_1392_cov_804.268385_g18386_i0.p1,1e-4,OG0029093,Peltophorum_dubium,F,f,gain
Senna_barclayana_NODE_40153_length_1038_cov_129.982383_g21173_i0.p2,970.597,OG0029093,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_46910_length_1081_cov_233.516865_g22393_i0.p2,999,OG0029093,Senna_occidentalis,F,d,gain
Senna_didymobotrya_NODE_45169_length_994_cov_411.614549_g23698_i0.p1,0.175952,OG0029093,Senna_didymobotrya,F,e,gain
Senna_italica_NODE_49836_length_1015_cov_280.529724_g23470_i0.p1,0.432877,OG0029093,Senna_italica,M,e,gain
Peltophorum_africanum_NODE_36852_length_1464_cov_741.574407_g18532_i0.p1,1e-4,OG0029093,Peltophorum_africanum,M,f,gain
Peltophorum_dubium_NODE_38115_length_1330_cov_19.807478_g19018_i0.p1,1e-4,OG0029094,Peltophorum_dubium,F,f,gain
Senna_barclayana_NODE_53810_length_589_cov_2.114341_g32415_i0.p1,999,OG0029094,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_40537_length_1352_cov_13.028147_g19195_i0.p1,1e-4,OG0029094,Senna_occidentalis,F,d,gain
Senna_didymobotrya_NODE_41901_length_1126_cov_9.264008_g21757_i0.p1,0.205979,OG0029094,Senna_didymobotrya,F,e,gain
Senna_italica_NODE_40782_length_1400_cov_11.229088_g19188_i0.p1,1e-4,OG0029094,Senna_italica,M,e,gain
Peltophorum_africanum_NODE_36954_length_1460_cov_47.488104_g18573_i0.p1,1e-4,OG0029094,Peltophorum_africanum,M,f,gain
Senna_italica_NODE_38673_length_1491_cov_80.965444_g18345_i0.p1,0.533039,OG0029095,Senna_italica,M,e,gain
Senna_didymobotrya_NODE_36064_length_1372_cov_16.588145_g18716_i0.p1,0.302604,OG0029095,Senna_didymobotrya,F,e,gain
Senna_barclayana_NODE_32391_length_1391_cov_20.625190_g16987_i0.p1,0.922657,OG0029095,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_38891_length_1425_cov_29.715237_g18441_i0.p1,1.07034,OG0029095,Senna_occidentalis,F,d,gain
Peltophorum_dubium_NODE_35656_length_1439_cov_97.202782_g17923_i0.p1,0.299897,OG0029095,Peltophorum_dubium,F,f,gain
Peltophorum_africanum_NODE_36989_length_1458_cov_150.729242_g18589_i0.p1,0.21965,OG0029095,Peltophorum_africanum,M,f,gain
Senna_italica_NODE_45469_length_1199_cov_19.454707_g21284_i0.p1,0.815413,OG0029096,Senna_italica,M,e,gain
Senna_didymobotrya_NODE_38500_length_1266_cov_23.137469_g19938_i0.p1,1.03564,OG0029096,Senna_didymobotrya,F,e,gain
Senna_barclayana_NODE_35985_length_1223_cov_98.510435_g18800_i0.p1,1e-4,OG0029096,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_43564_length_1226_cov_124.170859_g11512_i1.p1,2.68568,OG0029096,Senna_occidentalis,F,d,gain
Peltophorum_dubium_NODE_35128_length_1465_cov_97.680316_g17701_i0.p1,0.115552,OG0029096,Peltophorum_dubium,F,f,gain
Peltophorum_africanum_NODE_37203_length_1450_cov_131.080610_g14759_i1.p1,1e-4,OG0029096,Peltophorum_africanum,M,f,gain
Peltophorum_dubium_NODE_32443_length_1589_cov_1269.511873_g16581_i0.p2,0.662985,OG0029098,Peltophorum_dubium,F,f,gain
Senna_barclayana_NODE_17078_length_2229_cov_437.409091_g9560_i0.p1,86.7425,OG0029098,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_20724_length_2342_cov_577.824152_g10586_i0.p1,115.265,OG0029098,Senna_occidentalis,F,d,gain
Senna_didymobotrya_NODE_32815_length_1515_cov_1389.117198_g17224_i0.p1,0.238167,OG0029098,Senna_didymobotrya,F,e,gain
Senna_italica_NODE_27399_length_2009_cov_1228.531508_g13742_i0.p1,1e-4,OG0029098,Senna_italica,M,e,gain
Peltophorum_africanum_NODE_37344_length_1444_cov_1620.927790_g18750_i0.p2,1e-4,OG0029098,Peltophorum_africanum,M,f,gain
Senna_occidentalis_NODE_7816_length_3557_cov_311.700344_g1580_i1.p2,1e-4,OG0029099,Senna_occidentalis,F,d,gain
Senna_barclayana_NODE_385_length_6757_cov_103.124925_g236_i0.p2,1e-4,OG0029099,Senna_barclayana,M,d,gain
Peltophorum_africanum_NODE_37542_length_1435_cov_257.138767_g4687_i3.p1,0.216848,OG0029099,Peltophorum_africanum,M,f,gain
Peltophorum_dubium_NODE_1403_length_5325_cov_78.158225_g850_i0.p1,1e-4,OG0029099,Peltophorum_dubium,F,f,gain
Senna_italica_NODE_13035_length_2953_cov_197.959375_g1890_i1.p1,999,OG0029099,Senna_italica,M,e,gain
Senna_didymobotrya_NODE_636_length_6359_cov_100.958956_g367_i0.p2,999,OG0029099,Senna_didymobotrya,F,e,gain
Peltophorum_africanum_NODE_38146_length_1410_cov_164.180254_g19097_i0.p1,0.0335375,OG0029105,Peltophorum_africanum,M,f,gain
Senna_barclayana_NODE_36670_length_1192_cov_10.222520_g19167_i0.p1,2.25092,OG0029105,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_42689_length_1263_cov_43.130252_g20240_i0.p1,1e-4,OG0029105,Senna_occidentalis,F,d,gain
Senna_italica_NODE_47741_length_1101_cov_88.228599_g22351_i0.p1,0.070808,OG0029105,Senna_italica,M,e,gain
Senna_didymobotrya_NODE_43722_length_1051_cov_16.133947_g22778_i0.p2,3.58618,OG0029105,Senna_didymobotrya,F,e,gain
Peltophorum_dubium_NODE_36508_length_1402_cov_57.103085_g18307_i0.p2,0.530903,OG0029105,Peltophorum_dubium,F,f,gain
Senna_didymobotrya_NODE_3857_length_4034_cov_86.843726_g2226_i0.p2,999,OG0029107,Senna_didymobotrya,F,e,gain
Senna_italica_NODE_3018_length_4683_cov_58.094794_g1522_i1.p2,1e-4,OG0029107,Senna_italica,M,e,gain
Senna_occidentalis_NODE_437_length_7531_cov_80.499464_g237_i0.p4,0.907412,OG0029107,Senna_occidentalis,F,d,gain
Senna_barclayana_NODE_9432_length_2905_cov_81.935028_g97_i15.p2,0.134992,OG0029107,Senna_barclayana,M,d,gain
Peltophorum_dubium_NODE_16272_length_2491_cov_39.712572_g9167_i0.p1,0.681103,OG0029107,Peltophorum_dubium,F,f,gain
Peltophorum_africanum_NODE_38200_length_1408_cov_81.504120_g3345_i3.p1,1.3011,OG0029107,Peltophorum_africanum,M,f,gain
Peltophorum_dubium_NODE_35431_length_1451_cov_59.532656_g5643_i1.p1,0.186734,OG0029108,Peltophorum_dubium,F,f,gain
Senna_barclayana_NODE_30801_length_1467_cov_134.776901_g16209_i0.p1,1e-4,OG0029108,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_35448_length_1582_cov_175.890656_g16932_i0.p1,1e-4,OG0029108,Senna_occidentalis,F,d,gain
Senna_didymobotrya_NODE_40616_length_1177_cov_39.991848_g21062_i0.p1,0.503307,OG0029108,Senna_didymobotrya,F,e,gain
Senna_italica_NODE_37119_length_1559_cov_70.203230_g17713_i0.p1,0.736737,OG0029108,Senna_italica,M,e,gain
Peltophorum_africanum_NODE_38496_length_1396_cov_102.755858_g19250_i0.p1,0.24641,OG0029108,Peltophorum_africanum,M,f,gain
Peltophorum_dubium_NODE_31448_length_1637_cov_23.343990_g16127_i0.p1,999,OG0029111,Peltophorum_dubium,F,f,gain
Peltophorum_africanum_NODE_39798_length_1342_cov_29.568952_g19792_i0.p1,1e-4,OG0029111,Peltophorum_africanum,M,f,gain
Senna_didymobotrya_NODE_35296_length_1407_cov_17.227136_g18353_i0.p1,1e-4,OG0029111,Senna_didymobotrya,F,e,gain
Senna_italica_NODE_41127_length_1385_cov_68.794970_g19338_i0.p1,1e-4,OG0029111,Senna_italica,M,e,gain
Senna_occidentalis_NODE_34158_length_1641_cov_122.683036_g16390_i0.p1,1e-4,OG0029111,Senna_occidentalis,F,d,gain
Senna_barclayana_NODE_30391_length_1486_cov_111.196745_g16010_i0.p1,1e-4,OG0029111,Senna_barclayana,M,d,gain
Peltophorum_dubium_NODE_36002_length_1424_cov_163.900814_g18071_i0.p1,0.476506,OG0029112,Peltophorum_dubium,F,f,gain
Senna_barclayana_NODE_38062_length_1130_cov_123.852412_g19919_i0.p1,0.492379,OG0029112,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_42859_length_1255_cov_125.524535_g20326_i0.p1,0.0693828,OG0029112,Senna_occidentalis,F,d,gain
Senna_didymobotrya_NODE_40661_length_1175_cov_208.432849_g21092_i0.p1,0.649539,OG0029112,Senna_didymobotrya,F,e,gain
Senna_italica_NODE_47207_length_1124_cov_51.660324_g22087_i0.p1,0.465673,OG0029112,Senna_italica,M,e,gain
Peltophorum_africanum_NODE_39876_length_1339_cov_124.440758_g19821_i0.p1,999,OG0029112,Peltophorum_africanum,M,f,gain
Peltophorum_dubium_NODE_15365_length_2559_cov_77.383347_g8700_i0.p3,1e-4,OG0029114,Peltophorum_dubium,F,f,gain
Senna_barclayana_NODE_6778_length_3268_cov_87.402504_g3965_i0.p2,25.5997,OG0029114,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_9426_length_3329_cov_126.816339_g5106_i0.p2,156.086,OG0029114,Senna_occidentalis,F,d,gain
Senna_didymobotrya_NODE_14563_length_2513_cov_95.233197_g8214_i0.p1,0.0811251,OG0029114,Senna_didymobotrya,F,e,gain
Senna_italica_NODE_6761_length_3742_cov_83.936495_g3939_i0.p2,1e-4,OG0029114,Senna_italica,M,e,gain
